Linha ID;ID Pedido;Data do Pedido;Data do Envio;Mode de Envio;ID Vendedor;Nome do Vendedor;Segmento;Pais;Cidade;Estado;Codigo Postal;Região;Produto ID;Categoria;Sub-Categoria;Nome do Produto;Valor venda;Quantidade;Desconto;Lucro;Ano;Mes;Dia;Envio Dias;Valor Unitario;Margem
2067;CA-2011-106439;2011-10-31;2011-11-04;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Los Angeles;California;90049;West;TEC-AC-10004568;Technology;Accessories;Maxell LTO Ultrium - 800 GB;251,91;9,0;0,0;47,86;2011;10;31;4;27,99;0,19
2068;CA-2011-106439;2011-10-31;2011-11-04;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Los Angeles;California;90049;West;OFF-AR-10001419;Office Supplies;Art;Newell 325;12,39;3,0;0,0;3,72;2011;10;31;4;4,13;0,3
2069;CA-2012-133452;2012-04-13;2012-04-19;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Pomona;California;91767;West;TEC-AC-10002800;Technology;Accessories;Plantronics Audio 478 Stereo USB Headset;199,96;4,0;0,0;69,99;2012;4;13;6;49,99;0,35
2070;CA-2012-133452;2012-04-13;2012-04-19;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Pomona;California;91767;West;FUR-TA-10003954;Furniture;Tables;Hon 94000 Series Round Tables;710,83;3,0;20,0;-97,74;2012;4;13;6;236,94;-0,14
2071;CA-2013-146521;2013-07-22;2013-07-24;Second Class;CC-12610;Corey Catlett;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10000301;Office Supplies;Binders;GBC Instant Report Kit;1,94;1,0;70,0;-1,29;2013;7;22;2;1,94;-0,67
2072;US-2014-110996;2014-11-21;2014-11-26;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;Ontario;California;91761;West;FUR-CH-10003956;Furniture;Chairs;Novimex High-Tech Fabric Mesh Task Chair;283,92;5,0;20,0;-46,14;2014;11;21;5;56,78;-0,16
2073;CA-2013-129693;2013-11-27;2013-12-03;Standard Class;TC-20980;Tamara Chand;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10002954;Office Supplies;Binders;Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders;7,31;2,0;20,0;2,56;2013;11;27;6;3,66;0,35
2074;CA-2014-122504;2014-11-08;2014-11-13;Second Class;DB-13270;Deborah Brumfield;Home Office;United States;Brentwood;California;94513;West;TEC-AC-10003289;Technology;Accessories;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;59,97;3,0;0,0;13,79;2014;11;8;5;19,99;0,23
2075;CA-2014-122504;2014-11-08;2014-11-13;Second Class;DB-13270;Deborah Brumfield;Home Office;United States;Brentwood;California;94513;West;TEC-PH-10002468;Technology;Phones;Plantronics CS 50-USB - headset - Convertible, Monaural;761,54;7,0;20,0;66,64;2014;11;8;5;108,79;0,09
2076;CA-2011-131051;2011-12-01;2011-12-05;Standard Class;TR-21325;Toby Ritter;Consumer;United States;San Francisco;California;94122;West;FUR-FU-10001861;Furniture;Furnishings;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;58,2;3,0;0,0;28,52;2011;12;1;4;19,4;0,49
2077;CA-2014-140676;2014-09-13;2014-09-16;First Class;BF-11080;Bart Folk;Consumer;United States;Baltimore;Maryland;21215;East;OFF-PA-10004082;Office Supplies;Paper;Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book;39,9;5,0;0,0;19,95;2014;9;13;3;7,98;0,5
2078;CA-2014-140676;2014-09-13;2014-09-16;First Class;BF-11080;Bart Folk;Consumer;United States;Baltimore;Maryland;21215;East;OFF-AP-10000358;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;90,86;7,0;0,0;26,35;2014;9;13;3;12,98;0,29
2079;CA-2014-140676;2014-09-13;2014-09-16;First Class;BF-11080;Bart Folk;Consumer;United States;Baltimore;Maryland;21215;East;OFF-PA-10004243;Office Supplies;Paper;Xerox 1939;94,85;5,0;0,0;45,53;2014;9;13;3;18,97;0,48
2080;CA-2012-120103;2012-12-24;2012-12-29;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;Phoenix;Arizona;85023;West;OFF-PA-10001295;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Perforations;106,23;7,0;20,0;37,18;2012;12;24;5;15,18;0,35
2081;CA-2012-120103;2012-12-24;2012-12-29;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;Phoenix;Arizona;85023;West;TEC-PH-10002170;Technology;Phones;ClearSounds CSC500 Amplified Spirit Phone Corded phone;111,98;2,0;20,0;11,2;2012;12;24;5;55,99;0,1
2082;CA-2012-120103;2012-12-24;2012-12-29;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;Phoenix;Arizona;85023;West;FUR-FU-10002885;Furniture;Furnishings;Magna Visual Magnetic Picture Hangers;7,71;2,0;20,0;1,74;2012;12;24;5;3,86;0,23
2083;CA-2014-104647;2014-02-24;2014-03-02;Standard Class;CK-12595;Clytie Kelty;Consumer;United States;Los Angeles;California;90008;West;OFF-PA-10002870;Office Supplies;Paper;Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”;37,44;6,0;0,0;16,85;2014;2;24;6;6,24;0,45
2084;CA-2011-110352;2011-11-23;2011-11-29;Standard Class;ED-13885;Emily Ducich;Home Office;United States;Houston;Texas;77036;Central;OFF-LA-10003923;Office Supplies;Labels;Alphabetical Labels for Top Tab Filing;23,68;2,0;20,0;8,88;2011;11;23;6;11,84;0,37
2085;CA-2013-140501;2013-06-24;2013-06-29;Standard Class;IM-15070;Irene Maddox;Consumer;United States;New York City;New York;10009;East;OFF-LA-10003510;Office Supplies;Labels;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;122,12;4,0;0,0;56,18;2013;6;24;5;30,53;0,46
2086;CA-2013-140501;2013-06-24;2013-06-29;Standard Class;IM-15070;Irene Maddox;Consumer;United States;New York City;New York;10009;East;OFF-LA-10000248;Office Supplies;Labels;Avery 52;18,45;5,0;0,0;8,67;2013;6;24;5;3,69;0,47
2087;CA-2013-140501;2013-06-24;2013-06-29;Standard Class;IM-15070;Irene Maddox;Consumer;United States;New York City;New York;10009;East;OFF-ST-10000060;Office Supplies;Storage;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;324,9;5,0;0,0;38,99;2013;6;24;5;64,98;0,12
2088;CA-2013-140501;2013-06-24;2013-06-29;Standard Class;IM-15070;Irene Maddox;Consumer;United States;New York City;New York;10009;East;OFF-PA-10003129;Office Supplies;Paper;Tops White Computer Printout Paper;146,73;3,0;0,0;68,96;2013;6;24;5;48,91;0,47
2089;CA-2013-140501;2013-06-24;2013-06-29;Standard Class;IM-15070;Irene Maddox;Consumer;United States;New York City;New York;10009;East;OFF-FA-10004076;Office Supplies;Fasteners;Translucent Push Pins by OIC;3,96;2,0;0,0;1,47;2013;6;24;5;1,98;0,37
2090;CA-2012-139290;2012-10-26;2012-10-30;Standard Class;MY-17380;Maribeth Yedwab;Corporate;United States;Rancho Cucamonga;California;91730;West;OFF-LA-10004008;Office Supplies;Labels;Avery 507;5,76;2,0;0,0;2,65;2012;10;26;4;2,88;0,46
2091;CA-2014-166142;2014-07-16;2014-07-20;Standard Class;MM-17260;Magdelene Morse;Consumer;United States;Wilmington;Delaware;19805;East;OFF-BI-10004094;Office Supplies;Binders;GBC Standard Plastic Binding Systems Combs;26,55;3,0;0,0;13,01;2014;7;16;4;8,85;0,49
2092;CA-2014-166142;2014-07-16;2014-07-20;Standard Class;MM-17260;Magdelene Morse;Consumer;United States;Wilmington;Delaware;19805;East;FUR-TA-10004607;Furniture;Tables;Hon 2111 Invitation Series Straight Table;310,44;3,0;30,0;-48,78;2014;7;16;4;103,48;-0,16
2093;CA-2011-145926;2011-11-17;2011-11-21;Standard Class;MP-17470;Mark Packer;Home Office;United States;Moorhead;Minnesota;56560;Central;FUR-CH-10004289;Furniture;Chairs;Global Super Steno Chair;479,9;5,0;0,0;81,58;2011;11;17;4;95,98;0,17
2094;CA-2012-149678;2012-04-13;2012-04-15;Second Class;AW-10840;Anthony Witt;Consumer;United States;Farmington;New Mexico;87401;West;OFF-SU-10004498;Office Supplies;Supplies;Martin-Yale Premier Letter Opener;12,88;1,0;0,0;0,39;2012;4;13;2;12,88;0,03
2095;US-2012-164357;2012-11-25;2012-11-29;Standard Class;SF-20065;Sandra Flanagan;Consumer;United States;Wilmington;North Carolina;28403;South;OFF-AR-10001177;Office Supplies;Art;Newell 349;13,12;5,0;20,0;1,48;2012;11;25;4;2,62;0,11
2096;US-2013-146570;2013-05-16;2013-05-21;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Jackson;Mississippi;39212;South;OFF-BI-10001718;Office Supplies;Binders;GBC DocuBind P50 Personal Binding Machine;511,84;8,0;0,0;240,56;2013;5;16;5;63,98;0,47
2097;US-2013-146570;2013-05-16;2013-05-21;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Jackson;Mississippi;39212;South;OFF-AR-10004602;Office Supplies;Art;Boston KS Multi-Size Manual Pencil Sharpener;91,96;4,0;0,0;25,75;2013;5;16;5;22,99;0,28
2098;US-2013-146570;2013-05-16;2013-05-21;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Jackson;Mississippi;39212;South;OFF-AR-10003856;Office Supplies;Art;Newell 344;8,34;3,0;0,0;2,17;2013;5;16;5;2,78;0,26
2099;CA-2014-124401;2014-09-08;2014-09-13;Standard Class;RD-19900;Ruben Dartt;Consumer;United States;Portland;Oregon;97206;West;OFF-ST-10000649;Office Supplies;Storage;Hanging Personal Folder File;37,68;3,0;20,0;2,36;2014;9;8;5;12,56;0,06
2100;CA-2014-124401;2014-09-08;2014-09-13;Standard Class;RD-19900;Ruben Dartt;Consumer;United States;Portland;Oregon;97206;West;TEC-AC-10002926;Technology;Accessories;Logitech Wireless Marathon Mouse M705;279,94;7,0;20,0;80,48;2014;9;8;5;39,99;0,29
2101;US-2011-140116;2011-03-10;2011-03-17;Standard Class;KT-16480;Kean Thornton;Consumer;United States;Denver;Colorado;80219;West;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;636,41;3,0;20,0;-15,91;2011;3;10;7;212,14;-0,03
2102;US-2011-140116;2011-03-10;2011-03-17;Standard Class;KT-16480;Kean Thornton;Consumer;United States;Denver;Colorado;80219;West;OFF-AR-10001044;Office Supplies;Art;BOSTON Ranger #55 Pencil Sharpener, Black;83,17;4,0;20,0;9,36;2011;3;10;7;20,79;0,11
2103;CA-2011-123295;2011-07-18;2011-07-18;Same Day;AH-10120;Adrian Hane;Home Office;United States;Tucson;Arizona;85705;West;FUR-CH-10002372;Furniture;Chairs;Office Star - Ergonomically Designed Knee Chair;259,14;4,0;20,0;-25,91;2011;7;18;0;64,78;-0,1
2104;CA-2014-167101;2014-03-25;2014-03-29;Second Class;BM-11650;Brian Moss;Corporate;United States;New York City;New York;10009;East;OFF-PA-10000357;Office Supplies;Paper;Xerox 1888;221,92;4,0;0,0;106,52;2014;3;25;4;55,48;0,48
2105;CA-2014-167101;2014-03-25;2014-03-29;Second Class;BM-11650;Brian Moss;Corporate;United States;New York City;New York;10009;East;TEC-AC-10001266;Technology;Accessories;Memorex Micro Travel Drive 8 GB;26,0;2,0;0,0;11,7;2014;3;25;4;13,0;0,45
2106;US-2011-167633;2011-09-30;2011-10-05;Standard Class;BW-11200;Ben Wallace;Consumer;United States;Boynton Beach;Florida;33437;South;OFF-PA-10004888;Office Supplies;Paper;Xerox 217;15,55;3,0;20,0;5,44;2011;9;30;5;5,18;0,35
2107;US-2011-152723;2011-09-26;2011-09-26;Same Day;HG-14965;Henry Goldwyn;Corporate;United States;Mesquite;Texas;75150;Central;OFF-BI-10003460;Office Supplies;Binders;Acco 3-Hole Punch;0,88;1,0;80,0;-1,4;2011;9;26;0;0,88;-1,6
2108;CA-2012-164882;2012-10-31;2012-10-31;Same Day;SG-20080;Sandra Glassco;Consumer;United States;Redlands;California;92374;West;OFF-PA-10000157;Office Supplies;Paper;Xerox 191;19,98;1,0;0,0;9,39;2012;10;31;0;19,98;0,47
2109;CA-2012-164882;2012-10-31;2012-10-31;Same Day;SG-20080;Sandra Glassco;Consumer;United States;Redlands;California;92374;West;OFF-BI-10004519;Office Supplies;Binders;GBC DocuBind P100 Manual Binding Machine;398,35;3,0;20,0;124,48;2012;10;31;0;132,78;0,31
2110;CA-2012-164882;2012-10-31;2012-10-31;Same Day;SG-20080;Sandra Glassco;Consumer;United States;Redlands;California;92374;West;OFF-AR-10004272;Office Supplies;Art;Newell 308;5,04;3,0;0,0;1,26;2012;10;31;0;1,68;0,25
2111;CA-2012-164882;2012-10-31;2012-10-31;Same Day;SG-20080;Sandra Glassco;Consumer;United States;Redlands;California;92374;West;OFF-FA-10000585;Office Supplies;Fasteners;OIC Bulk Pack Metal Binder Clips;17,45;5,0;0,0;8,03;2012;10;31;0;3,49;0,46
2112;CA-2012-164882;2012-10-31;2012-10-31;Same Day;SG-20080;Sandra Glassco;Consumer;United States;Redlands;California;92374;West;FUR-CH-10004218;Furniture;Chairs;Global Fabric Manager's Chair, Dark Gray;323,14;4,0;20,0;20,2;2012;10;31;0;80,78;0,06
2113;CA-2012-164882;2012-10-31;2012-10-31;Same Day;SG-20080;Sandra Glassco;Consumer;United States;Redlands;California;92374;West;OFF-SU-10004231;Office Supplies;Supplies;Acme Tagit Stainless Steel Antibacterial Scissors;29,7;3,0;0,0;8,02;2012;10;31;0;9,9;0,27
2114;CA-2012-164882;2012-10-31;2012-10-31;Same Day;SG-20080;Sandra Glassco;Consumer;United States;Redlands;California;92374;West;TEC-PH-10001578;Technology;Phones;Polycom SoundStation2 EX Conference phone;1295,84;4,0;20,0;145,78;2012;10;31;0;323,96;0,11
2115;CA-2012-164882;2012-10-31;2012-10-31;Same Day;SG-20080;Sandra Glassco;Consumer;United States;Redlands;California;92374;West;OFF-ST-10003638;Office Supplies;Storage;Mobile Personal File Cube;46,84;2,0;0,0;12,65;2012;10;31;0;23,42;0,27
2116;CA-2012-164882;2012-10-31;2012-10-31;Same Day;SG-20080;Sandra Glassco;Consumer;United States;Redlands;California;92374;West;FUR-BO-10002213;Furniture;Bookcases;DMI Eclipse Executive Suite Bookcases;425,83;1,0;15,0;20,04;2012;10;31;0;425,83;0,05
2117;CA-2012-159786;2012-10-12;2012-10-17;Second Class;RK-19300;Ralph Kennedy;Consumer;United States;Rochester;New York;14609;East;FUR-TA-10001307;Furniture;Tables;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;209,67;1,0;40,0;-13,98;2012;10;12;5;209,67;-0,07
2118;CA-2013-130267;2013-09-20;2013-09-24;Standard Class;SW-20245;Scot Wooten;Consumer;United States;Stockton;California;95207;West;OFF-PA-10002222;Office Supplies;Paper;"Xerox Color Copier Paper, 11"" x 17"", Ream";159,88;7,0;0,0;73,54;2013;9;20;4;22,84;0,46
2119;CA-2014-155460;2014-04-14;2014-04-16;First Class;RW-19630;Rob Williams;Corporate;United States;Seattle;Washington;98105;West;OFF-PA-10002479;Office Supplies;Paper;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);5,28;1,0;0,0;2,38;2014;4;14;2;5,28;0,45
2120;CA-2014-155460;2014-04-14;2014-04-16;First Class;RW-19630;Rob Williams;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10003091;Office Supplies;Binders;GBC DocuBind TL200 Manual Binding Machine;895,92;5,0;20,0;302,37;2014;4;14;2;179,18;0,34
2121;US-2014-168690;2014-01-08;2014-01-14;Standard Class;TS-21085;Thais Sissman;Consumer;United States;Ormond Beach;Florida;32174;South;OFF-BI-10000145;Office Supplies;Binders;Zipper Ring Binder Pockets;2,81;3,0;70,0;-1,97;2014;1;8;6;0,94;-0,7
2122;CA-2014-158246;2014-11-10;2014-11-12;First Class;JB-15400;Jennifer Braxton;Corporate;United States;Sunnyvale;California;94086;West;FUR-CH-10003061;Furniture;Chairs;Global Leather Task Chair, Black;215,98;3,0;20,0;-2,7;2014;11;10;2;71,99;-0,01
2123;CA-2014-167381;2014-09-23;2014-09-25;Second Class;EH-14005;Erica Hernandez;Home Office;United States;Lansing;Michigan;48911;Central;FUR-BO-10001972;Furniture;Bookcases;O'Sullivan 4-Shelf Bookcase in Odessa Pine;241,96;2,0;0,0;41,13;2014;9;23;2;120,98;0,17
2124;CA-2014-167381;2014-09-23;2014-09-25;Second Class;EH-14005;Erica Hernandez;Home Office;United States;Lansing;Michigan;48911;Central;OFF-LA-10000134;Office Supplies;Labels;Avery 511;27,72;9,0;0,0;13,31;2014;9;23;2;3,08;0,48
2125;CA-2014-144862;2014-12-02;2014-12-06;Standard Class;EH-14005;Erica Hernandez;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-EN-10003040;Office Supplies;Envelopes;Quality Park Security Envelopes;104,68;5,0;20,0;35,33;2014;12;2;4;20,94;0,34
2126;CA-2014-144862;2014-12-02;2014-12-06;Standard Class;EH-14005;Erica Hernandez;Home Office;United States;Philadelphia;Pennsylvania;19143;East;TEC-PH-10000923;Technology;Phones;Belkin SportFit Armband For iPhone 5s/5c, Fuchsia;62,96;7,0;40,0;9,44;2014;12;2;4;8,99;0,15
2127;CA-2011-126032;2011-06-23;2011-06-28;Standard Class;BS-11665;Brian Stugart;Consumer;United States;Philadelphia;Pennsylvania;19143;East;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;86,38;3,0;20,0;1,08;2011;6;23;5;28,79;0,01
2128;CA-2012-134859;2012-10-04;2012-10-09;Standard Class;JK-16120;Julie Kriz;Home Office;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10003623;Furniture;Furnishings;DataProducts Ampli Magnifier Task Lamp, Black,;64,94;3,0;20,0;6,49;2012;10;4;5;21,65;0,1
2129;CA-2012-134859;2012-10-04;2012-10-09;Standard Class;JK-16120;Julie Kriz;Home Office;United States;Philadelphia;Pennsylvania;19134;East;OFF-PA-10001293;Office Supplies;Paper;Xerox 1946;20,74;4,0;20,0;7,26;2012;10;4;5;5,18;0,35
2130;US-2011-114188;2011-05-20;2011-05-22;Second Class;RF-19345;Randy Ferguson;Corporate;United States;Dover;New Hampshire;3820;East;OFF-AP-10000124;Office Supplies;Appliances;Acco 6 Outlet Guardian Basic Surge Suppressor;33,28;4,0;0,0;9,32;2011;5;20;2;8,32;0,28
2131;US-2011-114188;2011-05-20;2011-05-22;Second Class;RF-19345;Randy Ferguson;Corporate;United States;Dover;New Hampshire;3820;East;OFF-AR-10004511;Office Supplies;Art;Sanford Colorific Scented Colored Pencils, 12/Pack;38,52;9,0;0,0;11,94;2011;5;20;2;4,28;0,31
2132;US-2011-114188;2011-05-20;2011-05-22;Second Class;RF-19345;Randy Ferguson;Corporate;United States;Dover;New Hampshire;3820;East;FUR-FU-10000076;Furniture;Furnishings;24-Hour Round Wall Clock;139,86;7,0;0,0;60,14;2011;5;20;2;19,98;0,43
2133;CA-2012-156524;2012-11-20;2012-11-26;Standard Class;DL-12865;Dan Lawera;Consumer;United States;New York City;New York;10011;East;OFF-PA-10003883;Office Supplies;Paper;"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""";19,65;3,0;0,0;9,04;2012;11;20;6;6,55;0,46
2134;CA-2012-122210;2012-11-30;2012-12-04;Standard Class;WB-21850;William Brown;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10003656;Office Supplies;Binders;Fellowes PB200 Plastic Comb Binding Machine;152,99;3,0;70,0;-122,39;2012;11;30;4;51,0;-0,8
2135;CA-2012-122210;2012-11-30;2012-12-04;Standard Class;WB-21850;William Brown;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-FA-10000053;Office Supplies;Fasteners;Revere Boxed Rubber Bands by Revere;10,58;7,0;20,0;-2,38;2012;11;30;4;1,51;-0,22
2136;CA-2012-122210;2012-11-30;2012-12-04;Standard Class;WB-21850;William Brown;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10002807;Technology;Phones;Motorla HX550 Universal Bluetooth Headset;94,92;4,0;40,0;15,82;2012;11;30;4;23,73;0,17
2137;CA-2012-156377;2012-12-31;2013-01-05;Standard Class;TB-21625;Trudy Brown;Consumer;United States;Grand Prairie;Texas;75051;Central;FUR-FU-10002364;Furniture;Furnishings;Eldon Expressions Wood Desk Accessories, Oak;14,76;5,0;60,0;-11,44;2012;12;31;5;2,95;-0,78
2138;CA-2012-156377;2012-12-31;2013-01-05;Standard Class;TB-21625;Trudy Brown;Consumer;United States;Grand Prairie;Texas;75051;Central;OFF-BI-10002954;Office Supplies;Binders;Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders;3,66;4,0;80,0;-5,85;2012;12;31;5;0,91;-1,6
2139;US-2014-157896;2014-11-17;2014-11-17;Same Day;CB-12415;Christy Brittain;Consumer;United States;New York City;New York;10009;East;OFF-PA-10004092;Office Supplies;Paper;Tops Green Bar Computer Printout Paper;146,82;3,0;0,0;73,41;2014;11;17;0;48,94;0,5
2140;CA-2011-159520;2011-06-06;2011-06-11;Standard Class;GT-14635;Grant Thornton;Corporate;United States;Long Beach;New York;11561;East;OFF-BI-10003982;Office Supplies;Binders;Wilson Jones Century Plastic Molded Ring Binders;149,54;9,0;20,0;50,47;2011;6;6;5;16,62;0,34
2141;CA-2011-159520;2011-06-06;2011-06-11;Standard Class;GT-14635;Grant Thornton;Corporate;United States;Long Beach;New York;11561;East;OFF-SU-10001664;Office Supplies;Supplies;Acme Office Executive Series Stainless Steel Trimmers;17,14;2,0;0,0;4,46;2011;6;6;5;8,57;0,26
2142;CA-2011-159520;2011-06-06;2011-06-11;Standard Class;GT-14635;Grant Thornton;Corporate;United States;Long Beach;New York;11561;East;FUR-TA-10003238;Furniture;Tables;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";991,76;3,0;40,0;-347,12;2011;6;6;5;330,59;-0,35
2143;CA-2013-155481;2013-09-02;2013-09-06;Standard Class;DK-13225;Dean Katz;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10004675;Office Supplies;Paper;"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""";30,48;6,0;20,0;9,91;2013;9;2;4;5,08;0,32
2144;CA-2013-155481;2013-09-02;2013-09-06;Standard Class;DK-13225;Dean Katz;Corporate;United States;Philadelphia;Pennsylvania;19140;East;TEC-PH-10002293;Technology;Phones;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;23,99;2,0;40,0;-4,8;2013;9;2;4;11,99;-0,2
2145;CA-2013-155481;2013-09-02;2013-09-06;Standard Class;DK-13225;Dean Katz;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-FA-10002780;Office Supplies;Fasteners;Staples;16,69;7,0;20,0;5,42;2013;9;2;4;2,38;0,32
2146;US-2013-152051;2013-06-26;2013-06-30;Standard Class;TS-21160;Theresa Swint;Corporate;United States;York;Pennsylvania;17403;East;FUR-CH-10002965;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;422,06;3,0;30,0;-18,09;2013;6;26;4;140,69;-0,04
2147;US-2013-152051;2013-06-26;2013-06-30;Standard Class;TS-21160;Theresa Swint;Corporate;United States;York;Pennsylvania;17403;East;OFF-BI-10004781;Office Supplies;Binders;GBC Wire Binding Strips;38,09;4,0;70,0;-27,93;2013;6;26;4;9,52;-0,73
2148;US-2013-152051;2013-06-26;2013-06-30;Standard Class;TS-21160;Theresa Swint;Corporate;United States;York;Pennsylvania;17403;East;OFF-ST-10001713;Office Supplies;Storage;Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black;254,35;6,0;20,0;-50,87;2013;6;26;4;42,39;-0,2
